hour,kwh,g11PricePlnKwh,g12PricePlnKwh,rdnPricePlnKwh,g11CostPln,g12CostPln,rdnCostPln,rdnPriceMissing
2026-07-21T07:00:00,1.0195,1.1,1.25,1.3578,1.1214,1.2743,1.3843,False
2026-07-21T08:00:00,0.793,1.1,1.25,1.2882,0.8723,0.9912,1.0215,False
2026-07-21T09:00:00,0.9908,1.1,1.25,1.1358,1.0898,1.2384,1.1253,False
2026-07-21T10:00:00,0.5609,1.1,1.25,0.9942,0.617,0.7011,0.5576,False
2026-07-21T11:00:00,1.0832,1.1,1.25,0.9009,1.1916,1.3541,0.9759,False
2026-07-21T12:00:00,1.4933,1.1,1.25,0.8098,1.6427,1.8667,1.2093,False
2026-07-21T13:00:00,0.9717,1.1,0.62,0.7569,1.0689,0.6025,0.7356,False
2026-07-21T14:00:00,1.8871,1.1,0.62,0.7622,2.0758,1.17,1.4384,False
2026-07-21T15:00:00,1.6479,1.1,1.25,0.8381,1.8127,2.0599,1.3812,False
2026-07-21T16:00:00,1.683,1.1,1.25,0.9613,1.8513,2.1038,1.6178,False
2026-07-21T17:00:00,3.056,1.1,1.25,1.121,3.3616,3.82,3.4258,False
2026-07-21T18:00:00,3.3105,1.1,1.25,1.271,3.6416,4.1381,4.2077,False
2026-07-21T19:00:00,4.5982,1.1,1.25,1.3767,5.058,5.7477,6.3305,False
2026-07-21T20:00:00,2.1911,1.1,1.25,1.441,2.4102,2.7389,3.1574,False
2026-07-21T21:00:00,2.4524,1.1,1.25,1.4429,2.6976,3.0655,3.5385,False
2026-07-21T22:00:00,2.2242,1.1,0.62,1.4043,2.4466,1.379,3.1235,False
2026-07-21T23:00:00,0.7733,1.1,0.62,1.3433,0.8506,0.4794,1.0388,False
2026-07-22T00:00:00,1.418,1.1,0.62,1.3292,1.5598,0.8792,1.8849,False
2026-07-22T01:00:00,0.7978,1.1,0.62,1.2896,0.8776,0.4946,1.0288,False
2026-07-22T02:00:00,1.3263,1.1,0.62,1.2332,1.4589,0.8223,1.6356,False
2026-07-22T03:00:00,1.1618,1.1,0.62,1.2287,1.278,0.7203,1.4275,False
2026-07-22T04:00:00,0.7855,1.1,0.62,1.2236,0.8641,0.487,0.9612,False
2026-07-22T05:00:00,1.555,1.1,0.62,1.2222,1.7105,0.9641,1.9004,False
2026-07-22T06:00:00,1.0578,1.1,1.25,1.3004,1.1635,1.3222,1.3755,False
2026-07-22T07:00:00,1.1891,1.1,1.25,1.2862,1.308,1.4863,1.5294,False
2026-07-22T08:00:00,0.7751,1.1,1.25,1.2121,0.8526,0.9688,0.9395,False
2026-07-22T09:00:00,0.7057,1.1,1.25,1.0231,0.7762,0.8821,0.7219,False
2026-07-22T10:00:00,0.9726,1.1,1.25,0.8315,1.0698,1.2157,0.8087,False
2026-07-22T11:00:00,0.6363,1.1,1.25,0.6759,0.7,0.7954,0.4301,False
2026-07-22T12:00:00,1.3305,1.1,1.25,0.639,1.4636,1.6631,0.8502,False
2026-07-22T13:00:00,1.801,1.1,0.62,0.6154,1.981,1.1166,1.1082,False
2026-07-22T14:00:00,1.0809,1.1,0.62,0.653,1.189,0.6701,0.7058,False
2026-07-22T15:00:00,1.9046,1.1,1.25,0.8804,2.095,2.3807,1.6769,False
2026-07-22T16:00:00,1.8247,1.1,1.25,1.028,2.0071,2.2808,1.8758,False
2026-07-22T17:00:00,2.4693,1.1,1.25,1.1228,2.7162,3.0866,2.7724,False
2026-07-22T18:00:00,4.3837,1.1,1.25,1.2705,4.8221,5.4796,5.5694,False
2026-07-22T19:00:00,3.4791,1.1,1.25,1.394,3.827,4.3489,4.8498,False
2026-07-22T20:00:00,3.1186,1.1,1.25,1.4177,3.4305,3.8983,4.4213,False
2026-07-22T21:00:00,2.2973,1.1,1.25,1.3918,2.527,2.8716,3.1973,False
2026-07-22T22:00:00,1.4473,1.1,0.62,1.3264,1.5921,0.8974,1.9197,False
2026-07-22T23:00:00,1.6776,1.1,0.62,1.2654,1.8453,1.0401,2.1228,False
2026-07-23T00:00:00,0.7293,1.1,0.62,1.2554,0.8022,0.4522,0.9156,False
2026-07-23T01:00:00,1.3161,1.1,0.62,1.2294,1.4477,0.816,1.6179,False
2026-07-23T02:00:00,0.9509,1.1,0.62,1.2075,1.046,0.5895,1.1482,False
2026-07-23T03:00:00,0.9906,1.1,0.62,1.2037,1.0897,0.6142,1.1924,False
2026-07-23T04:00:00,1.3108,1.1,0.62,1.2124,1.4419,0.8127,1.5892,False
2026-07-23T05:00:00,0.861,1.1,0.62,1.244,0.9471,0.5338,1.071,False
2026-07-23T06:00:00,1.4183,1.1,1.25,1.3275,1.5602,1.7729,1.8828,False
2026-07-23T07:00:00,1.3573,1.1,1.25,1.3708,1.493,1.6966,1.8605,False
2026-07-23T08:00:00,0.4721,1.1,1.25,1.3152,0.5193,0.5901,0.6209,False
2026-07-23T09:00:00,0.9827,1.1,1.25,1.1993,1.0809,1.2283,1.1785,False
2026-07-23T10:00:00,0.7684,1.1,1.25,1.1025,0.8453,0.9606,0.8472,False
2026-07-23T11:00:00,0.8576,1.1,1.25,1.0607,0.9433,1.0719,0.9096,False
2026-07-23T12:00:00,1.6208,1.1,1.25,1.0259,1.7829,2.0261,1.6628,False
2026-07-23T13:00:00,1.0508,1.1,0.62,0.9736,1.1559,0.6515,1.0231,False
2026-07-23T14:00:00,1.9338,1.1,0.62,0.9455,2.1272,1.199,1.8284,False
2026-07-23T15:00:00,1.332,1.1,1.25,0.9926,1.4652,1.665,1.3222,False
